date,sampler_perf/mean_processing_ms,time_since_restore,timesteps_total,info/grad_time_ms,episode_reward_mean,experiment_id,training_iteration,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/opt_peak_throughput,info/update_time_ms,hostname,info/sample_peak_throughput,sampler_perf/mean_inference_ms,timestamp,pid,info/sample_time_ms,episodes_total,time_total_s,episode_reward_min,episode_len_mean,episode_reward_max,info/opt_samples,time_this_iter_s,sampler_perf/mean_env_wait_ms,timesteps_this_iter,info/num_steps_sampled,node_ip,episodes_this_iter,done
2019-12-18_10-41-52,0.31749536081102964,52.66614127159119,111965,2.719,-211.98400000000063,39256a2dc336482785ed601076b83d42,154,111965,154,111965,141251.702,0.002,zack-XPS-15-9560,1770.966,0.5727879947736935,1576694512,8675,216.887,358,52.66614127159119,-650.1000000000046,118.26,560.9999999999945,384.1,0.18008160591125488,0.9180051562113537,256,111965,10.142.78.137,0,False
2019-12-18_10-41-52,0.31749536081102964,52.82496666908264,112165,2.712,-211.98400000000063,39256a2dc336482785ed601076b83d42,155,112165,155,112165,141639.163,0.002,zack-XPS-15-9560,1771.06,0.5727879947736935,1576694512,8675,216.876,358,52.82496666908264,-650.1000000000046,118.26,560.9999999999945,384.1,0.15882539749145508,0.9180051562113537,200,112165,10.142.78.137,0,False
2019-12-18_10-41-52,0.31712624056927097,53.06265139579773,112594,2.675,-210.8260000000006,39256a2dc336482785ed601076b83d42,156,112594,156,112594,143202.627,0.002,zack-XPS-15-9560,1772.886,0.5726511617234157,1576694512,8675,216.032,359,53.06265139579773,-650.1000000000046,124.17,560.9999999999945,383.0,0.2376847267150879,0.9168109754241958,429,112594,10.142.78.137,1,False
2019-12-18_10-41-52,0.31712624056927097,53.238662004470825,112857,2.64,-210.8260000000006,39256a2dc336482785ed601076b83d42,157,112857,157,112857,140145.979,0.002,zack-XPS-15-9560,1753.917,0.5726511617234157,1576694512,8675,210.956,359,53.238662004470825,-650.1000000000046,124.17,560.9999999999945,370.0,0.1760106086730957,0.916810975424196,263,112857,10.142.78.137,0,False
2019-12-18_10-41-52,0.31712624056927097,53.396798849105835,113057,2.472,-210.8260000000006,39256a2dc336482785ed601076b83d42,158,113057,158,113057,138177.3,0.002,zack-XPS-15-9560,1689.261,0.5726511617234157,1576694512,8675,202.219,359,53.396798849105835,-650.1000000000046,124.17,560.9999999999945,341.6,0.15813684463500977,0.916810975424196,200,113057,10.142.78.137,0,False
2019-12-18_10-41-53,0.31633541997623127,53.69636845588684,113677,2.516,-207.4650000000007,39256a2dc336482785ed601076b83d42,159,113677,159,113677,141149.684,0.002,zack-XPS-15-9560,1716.714,0.5723500757482831,1576694513,8675,206.849,361,53.69636845588684,-650.1000000000046,129.35,560.9999999999945,355.1,0.29956960678100586,0.914252000025759,620,113677,10.142.78.137,2,False
2019-12-18_10-41-53,0.31633541997623127,54.030240297317505,114412,2.662,-207.4650000000007,39256a2dc336482785ed601076b83d42,160,114412,160,114412,142824.141,0.002,zack-XPS-15-9560,1770.394,0.5723500757482829,1576694513,8675,214.754,361,54.030240297317505,-650.1000000000046,129.35,560.9999999999945,380.2,0.33387184143066406,0.9142520000257592,735,114412,10.142.78.137,0,False
2019-12-18_10-41-53,0.31633541997623127,54.20918393135071,114679,2.657,-207.4650000000007,39256a2dc336482785ed601076b83d42,161,114679,161,114679,141895.279,0.002,zack-XPS-15-9560,1767.342,0.5723500757482829,1576694513,8675,213.315,361,54.20918393135071,-650.1000000000046,129.35,560.9999999999945,377.0,0.17894363403320312,0.9142520000257592,267,114679,10.142.78.137,0,False
2019-12-18_10-41-53,0.3159231706041993,54.46066355705261,115151,2.771,-206.43300000000067,39256a2dc336482785ed601076b83d42,162,115151,162,115151,145885.696,0.002,zack-XPS-15-9560,1815.517,0.5721925277258585,1576694513,8675,222.636,362,54.46066355705261,-650.1000000000046,133.77,560.9999999999945,404.2,0.2514796257019043,0.9129150953971125,472,115151,10.142.78.137,1,False
2019-12-18_10-41-54,0.3155055679197438,54.713632583618164,115645,2.711,-196.45500000000075,39256a2dc336482785ed601076b83d42,163,115645,163,115645,145212.562,0.002,zack-XPS-15-9560,1793.356,0.5720318120871646,1576694514,8675,219.477,363,54.713632583618164,-650.1000000000046,134.31,560.9999999999945,393.6,0.25296902656555176,0.9115616478796923,494,115645,10.142.78.137,1,False
2019-12-18_10-41-54,0.3150777646759422,54.92413401603699,116003,2.788,-194.70900000000074,39256a2dc336482785ed601076b83d42,164,116003,164,116003,144837.727,0.002,zack-XPS-15-9560,1815.353,0.5718667492560193,1576694514,8675,222.436,364,54.92413401603699,-650.1000000000046,137.0,560.9999999999945,403.8,0.21050143241882324,0.9101638608329712,358,116003,10.142.78.137,1,False
2019-12-18_10-41-54,0.31507776467594223,55.28781700134277,116857,3.165,-194.7090000000007,39256a2dc336482785ed601076b83d42,165,116857,165,116857,148266.238,0.002,zack-XPS-15-9560,1934.517,0.5718667492560194,1576694514,8675,242.541,364,55.28781700134277,-650.1000000000046,137.0,560.9999999999945,469.2,0.36368298530578613,0.9101638608329714,854,116857,10.142.78.137,0,False
2019-12-18_10-41-54,0.31507776467594223,55.47759222984314,117155,3.128,-194.7090000000007,39256a2dc336482785ed601076b83d42,166,117155,166,117155,145797.384,0.002,zack-XPS-15-9560,1918.084,0.5718667492560194,1576694514,8675,237.789,364,55.47759222984314,-650.1000000000046,137.0,560.9999999999945,456.1,0.1897752285003662,0.9101638608329714,298,117155,10.142.78.137,0,False
2019-12-18_10-41-55,0.31507776467594223,55.637434005737305,117355,3.081,-194.7090000000007,39256a2dc336482785ed601076b83d42,167,117355,167,117355,145968.412,0.002,zack-XPS-15-9560,1904.148,0.5718667492560194,1576694515,8675,236.221,364,55.637434005737305,-650.1000000000046,137.0,560.9999999999945,449.8,0.15984177589416504,0.9101638608329714,200,117355,10.142.78.137,0,False
2019-12-18_10-41-55,0.3146242615165102,55.88721990585327,117844,3.209,-193.97900000000084,39256a2dc336482785ed601076b83d42,168,117844,168,117844,149151.165,0.002,zack-XPS-15-9560,1951.812,0.5716903344749301,1576694515,8675,245.259,365,55.88721990585327,-650.1000000000046,143.49,560.9999999999945,478.7,0.2497859001159668,0.9086928783205032,489,117844,10.142.78.137,1,False
2019-12-18_10-41-55,0.3146242615165102,56.09604001045227,118185,3.09,-193.97900000000084,39256a2dc336482785ed601076b83d42,169,118185,169,118185,145870.827,0.002,zack-XPS-15-9560,1907.656,0.5716903344749302,1576694515,8675,236.311,365,56.09604001045227,-650.1000000000046,143.49,560.9999999999945,450.8,0.20882010459899902,0.908692878320503,341,118185,10.142.78.137,0,False
2019-12-18_10-41-55,0.3146242615165102,56.25674390792847,118385,2.808,-193.97900000000084,39256a2dc336482785ed601076b83d42,170,118385,170,118385,141476.659,0.002,zack-XPS-15-9560,1811.901,0.5716903344749302,1576694515,8675,219.272,365,56.25674390792847,-650.1000000000046,143.49,560.9999999999945,397.3,0.1607038974761963,0.908692878320503,200,118385,10.142.78.137,0,False
2019-12-18_10-41-55,0.3141542850032448,56.61019468307495,119202,3.032,-186.61300000000085,39256a2dc336482785ed601076b83d42,171,119202,171,119202,149184.022,0.002,zack-XPS-15-9560,1912.522,0.5715087879982919,1576694515,8675,236.494,366,56.61019468307495,-650.1000000000046,148.28,560.9999999999945,452.3,0.3534507751464844,0.9071800725588571,817,119202,10.142.78.137,1,False
2019-12-18_10-41-56,0.3141542850032448,56.8904812335968,119801,3.103,-186.61300000000085,39256a2dc336482785ed601076b83d42,172,119801,172,119801,149841.455,0.002,zack-XPS-15-9560,1943.123,0.5715087879982917,1576694516,8675,239.306,366,56.8904812335968,-650.1000000000046,148.28,560.9999999999945,465.0,0.2802865505218506,0.9071800725588571,599,119801,10.142.78.137,0,False
2019-12-18_10-41-56,0.31367461478581293,57.119389057159424,120207,3.063,-181.91900000000086,39256a2dc336482785ed601076b83d42,173,120207,173,120207,148927.973,0.002,zack-XPS-15-9560,1925.374,0.5713252442274425,1576694516,8675,236.941,367,57.119389057159424,-650.1000000000046,152.68,560.9999999999945,456.2,0.22890782356262207,0.9056353751535698,406,120207,10.142.78.137,1,False
2019-12-18_10-41-56,0.31367461478581293,57.329811811447144,120583,3.082,-181.91900000000086,39256a2dc336482785ed601076b83d42,174,120583,174,120583,148593.824,0.002,zack-XPS-15-9560,1933.225,0.5713252442274424,1576694516,8675,236.91,367,57.329811811447144,-650.1000000000046,152.68,560.9999999999945,458.0,0.21042275428771973,0.90563537515357,376,120583,10.142.78.137,0,False
2019-12-18_10-41-56,0.31318073525456563,57.549015283584595,120945,2.774,-176.40000000000094,39256a2dc336482785ed601076b83d42,175,120945,175,120945,147378.546,0.002,zack-XPS-15-9560,1835.095,0.5711363062838318,1576694516,8675,222.768,368,57.549015283584595,-650.1000000000046,156.01,560.9999999999945,408.8,0.21920347213745117,0.9040453951328078,362,120945,10.142.78.137,1,False
2019-12-18_10-41-57,0.3126869535112356,57.846210956573486,121592,2.952,-178.38900000000095,39256a2dc336482785ed601076b83d42,176,121592,176,121592,150299.845,0.002,zack-XPS-15-9560,1901.612,0.5709489044049223,1576694517,8675,233.328,369,57.846210956573486,-650.1000000000046,156.0,560.9999999999945,443.7,0.2971956729888916,0.9024598799687604,647,121592,10.142.78.137,1,False
2019-12-18_10-41-57,0.3126869535112356,58.124600410461426,122132,3.115,-178.38900000000092,39256a2dc336482785ed601076b83d42,177,122132,177,122132,153363.621,0.002,zack-XPS-15-9560,1949.713,0.5709489044049222,1576694517,8675,245.01,369,58.124600410461426,-650.1000000000046,156.0,560.9999999999945,477.7,0.27838945388793945,0.9024598799687604,540,122132,10.142.78.137,0,False
2019-12-18_10-41-57,0.3126869535112356,58.32679343223572,122459,3.062,-178.38900000000092,39256a2dc336482785ed601076b83d42,178,122459,178,122459,150696.881,0.002,zack-XPS-15-9560,1920.47,0.5709489044049222,1576694517,8675,240.306,369,58.32679343223572,-650.1000000000046,156.0,560.9999999999945,461.5,0.202193021774292,0.9024598799687604,327,122459,10.142.78.137,0,False
2019-12-18_10-41-57,0.3126869535112356,58.48489713668823,122659,3.04,-178.38900000000092,39256a2dc336482785ed601076b83d42,179,122659,179,122659,147166.253,0.002,zack-XPS-15-9560,1901.763,0.5709489044049222,1576694517,8675,235.255,369,58.48489713668823,-650.1000000000046,156.0,560.9999999999945,447.4,0.15810370445251465,0.9024598799687604,200,122659,10.142.78.137,0,False
2019-12-18_10-41-58,0.3126869535112356,58.64475917816162,122859,3.049,-178.38900000000092,39256a2dc336482785ed601076b83d42,180,122859,180,122859,146749.635,0.002,zack-XPS-15-9560,1902.482,0.5709489044049222,1576694518,8675,235.166,369,58.64475917816162,-650.1000000000046,156.0,560.9999999999945,447.4,0.15986204147338867,0.9024598799687604,200,122859,10.142.78.137,0,False
2019-12-18_10-41-58,0.3126869535112356,58.802674293518066,123059,2.795,-178.38900000000092,39256a2dc336482785ed601076b83d42,181,123059,181,123059,137990.298,0.002,zack-XPS-15-9560,1786.716,0.5709489044049222,1576694518,8675,215.871,369,58.802674293518066,-650.1000000000046,156.0,560.9999999999945,385.7,0.1579151153564453,0.9024598799687604,200,123059,10.142.78.137,0,False
2019-12-18_10-41-58,0.3126869535112356,58.96546483039856,123259,2.615,-178.38900000000092,39256a2dc336482785ed601076b83d42,182,123259,182,123259,132234.742,0.002,zack-XPS-15-9560,1692.58,0.5709489044049222,1576694518,8675,204.303,369,58.96546483039856,-650.1000000000046,156.0,560.9999999999945,345.8,0.16279053688049316,0.9024598799687604,200,123259,10.142.78.137,0,False
2019-12-18_10-41-58,0.3126869535112356,59.12806248664856,123459,2.535,-178.38900000000092,39256a2dc336482785ed601076b83d42,183,123459,183,123459,128306.477,0.002,zack-XPS-15-9560,1644.466,0.5709489044049222,1576694518,8675,197.754,369,59.12806248664856,-650.1000000000046,156.0,560.9999999999945,325.2,0.16259765625,0.9024598799687604,200,123459,10.142.78.137,0,False
2019-12-18_10-41-58,0.31212812447481897,59.361613512039185,123894,2.508,-174.7220000000013,39256a2dc336482785ed601076b83d42,184,123894,184,123894,132020.235,0.002,zack-XPS-15-9560,1654.673,0.5707369232870866,1576694518,8675,200.1,370,59.361613512039185,-650.1000000000046,171.85,560.9999999999945,331.1,0.233551025390625,0.9006662843022909,435,123894,10.142.78.137,1,False
2019-12-18_10-41-58,0.31212812447481897,59.59305548667908,124294,2.52,-174.72200000000132,39256a2dc336482785ed601076b83d42,185,124294,185,124294,132913.752,0.002,zack-XPS-15-9560,1663.556,0.5707369232870867,1576694518,8675,201.316,370,59.59305548667908,-650.1000000000046,171.85,560.9999999999945,334.9,0.23144197463989258,0.9006662843022908,400,124294,10.142.78.137,0,False
2019-12-18_10-41-59,0.311559355841626,59.85043907165527,124728,2.449,-171.39800000000153,39256a2dc336482785ed601076b83d42,186,124728,186,124728,128054.142,0.002,zack-XPS-15-9560,1588.608,0.5705261448214057,1576694519,8675,197.406,371,59.85043907165527,-650.1000000000046,175.52,560.9999999999945,313.6,0.2573835849761963,0.8988401519849921,434,124728,10.142.78.137,1,False
2019-12-18_10-41-59,0.31099010349232475,60.08481764793396,125114,2.381,-163.40400000000153,39256a2dc336482785ed601076b83d42,187,125114,187,125114,125267.057,0.002,zack-XPS-15-9560,1544.469,0.5703173752229019,1576694519,8675,193.076,372,60.08481764793396,-650.1000000000046,176.16,573.8999999999971,298.2,0.23437857627868652,0.8970164079352381,386,125114,10.142.78.137,1,False
2019-12-18_10-41-59,0.3104176227891093,60.35752558708191,125615,2.506,-161.63000000000156,39256a2dc336482785ed601076b83d42,188,125615,188,125615,125939.257,0.002,zack-XPS-15-9560,1578.025,0.5701080565614564,1576694519,8675,199.997,373,60.35752558708191,-650.1000000000046,178.17,573.8999999999971,315.6,0.2727079391479492,0.8951836758117426,501,125615,10.142.78.137,1,False
2019-12-18_10-41-59,0.31041762278910934,60.520994663238525,125817,2.504,-161.63000000000156,39256a2dc336482785ed601076b83d42,189,125817,189,125817,126119.859,0.002,zack-XPS-15-9560,1574.762,0.5701080565614562,1576694519,8675,200.538,373,60.520994663238525,-650.1000000000046,178.17,573.8999999999971,315.8,0.1634690761566162,0.8951836758117427,202,125817,10.142.78.137,0,False
2019-12-18_10-42-00,0.31041762278910934,60.68664598464966,126017,2.505,-161.63000000000156,39256a2dc336482785ed601076b83d42,190,126017,190,126017,126083.843,0.002,zack-XPS-15-9560,1570.236,0.5701080565614562,1576694520,8675,201.116,373,60.68664598464966,-650.1000000000046,178.17,573.8999999999971,315.8,0.1656513214111328,0.8951836758117427,200,126017,10.142.78.137,0,False
2019-12-18_10-42-00,0.31041762278910934,60.852516412734985,126217,2.504,-161.63000000000156,39256a2dc336482785ed601076b83d42,191,126217,191,126217,126115.055,0.002,zack-XPS-15-9560,1564.036,0.5701080565614562,1576694520,8675,201.914,373,60.852516412734985,-650.1000000000046,178.17,573.8999999999971,315.8,0.16587042808532715,0.8951836758117427,200,126217,10.142.78.137,0,False
2019-12-18_10-42-00,0.31041762278910934,61.02071213722229,126417,2.508,-161.63000000000156,39256a2dc336482785ed601076b83d42,192,126417,192,126417,125892.106,0.002,zack-XPS-15-9560,1559.894,0.5701080565614562,1576694520,8675,202.45,373,61.02071213722229,-650.1000000000046,178.17,573.8999999999971,315.8,0.1681957244873047,0.8951836758117427,200,126417,10.142.78.137,0,False
2019-12-18_10-42-00,0.30980360077421965,61.207364082336426,126670,2.524,-168.8220000000015,39256a2dc336482785ed601076b83d42,193,126670,193,126670,127196.152,0.002,zack-XPS-15-9560,1567.57,0.5698838006791643,1576694520,8675,204.839,374,61.207364082336426,-650.1000000000046,188.26,573.8999999999971,321.1,0.18665194511413574,0.8932149339340806,253,126670,10.142.78.137,1,False
2019-12-18_10-42-00,0.30980360077421965,61.48588514328003,127229,2.601,-168.82200000000154,39256a2dc336482785ed601076b83d42,194,127229,194,127229,128226.788,0.002,zack-XPS-15-9560,1593.727,0.5698838006791643,1576694520,8675,209.258,374,61.48588514328003,-650.1000000000046,188.26,573.8999999999971,333.5,0.2785210609436035,0.8932149339340806,559,127229,10.142.78.137,0,False
2019-12-18_10-42-01,0.3091868450312817,61.74841809272766,127729,2.654,-167.48800000000148,39256a2dc336482785ed601076b83d42,195,127729,195,127729,129411.967,0.002,zack-XPS-15-9560,1617.908,0.5696627429303203,1576694521,8675,212.311,375,61.74841809272766,-650.1000000000046,191.22,573.8999999999971,343.5,0.26253294944763184,0.8912448435458483,500,127729,10.142.78.137,1,False
2019-12-18_10-42-01,0.30857188219587595,62.156554222106934,128205,2.745,-157.4990000000015,39256a2dc336482785ed601076b83d42,196,128205,196,128205,126649.776,0.002,zack-XPS-15-9560,1529.757,0.5694586656067716,1576694521,8675,227.291,376,62.156554222106934,-650.1000000000046,191.65,573.8999999999971,347.7,0.40813612937927246,0.8892791625485388,476,128205,10.142.78.137,1,False
2019-12-18_10-42-01,0.308571882195876,62.38333535194397,128605,2.737,-157.4990000000015,39256a2dc336482785ed601076b83d42,197,128605,197,128605,127567.413,0.002,zack-XPS-15-9560,1540.971,0.5694586656067716,1576694521,8675,226.545,376,62.38333535194397,-650.1000000000046,191.65,573.8999999999971,349.1,0.22678112983703613,0.8892791625485387,400,128605,10.142.78.137,0,False
2019-12-18_10-42-01,0.308571882195876,62.56123089790344,128854,2.568,-157.4990000000015,39256a2dc336482785ed601076b83d42,198,128854,198,128854,126137.161,0.002,zack-XPS-15-9560,1490.999,0.5694586656067716,1576694521,8675,217.237,376,62.56123089790344,-650.1000000000046,191.65,573.8999999999971,323.9,0.17789554595947266,0.8892791625485387,249,128854,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,62.719393491744995,129054,2.525,-157.4990000000015,39256a2dc336482785ed601076b83d42,199,129054,199,129054,128205.496,0.002,zack-XPS-15-9560,1493.451,0.5694586656067716,1576694522,8675,216.746,376,62.719393491744995,-650.1000000000046,191.65,573.8999999999971,323.7,0.15816259384155273,0.8892791625485387,200,129054,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,62.87735891342163,129254,2.511,-157.4990000000015,39256a2dc336482785ed601076b83d42,200,129254,200,129254,128916.423,0.002,zack-XPS-15-9560,1498.66,0.5694586656067716,1576694522,8675,215.993,376,62.87735891342163,-650.1000000000046,191.65,573.8999999999971,323.7,0.15796542167663574,0.8892791625485387,200,129254,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,63.03730273246765,129454,2.507,-157.4990000000015,39256a2dc336482785ed601076b83d42,201,129454,201,129454,129130.996,0.002,zack-XPS-15-9560,1502.753,0.5694586656067716,1576694522,8675,215.405,376,63.03730273246765,-650.1000000000046,191.65,573.8999999999971,323.7,0.1599438190460205,0.8892791625485387,200,129454,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,63.195899963378906,129654,2.505,-157.4990000000015,39256a2dc336482785ed601076b83d42,202,129654,202,129654,129208.417,0.002,zack-XPS-15-9560,1509.474,0.5694586656067716,1576694522,8675,214.446,376,63.195899963378906,-650.1000000000046,191.65,573.8999999999971,323.7,0.15859723091125488,0.8892791625485387,200,129654,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,63.35583305358887,129854,2.474,-157.4990000000015,39256a2dc336482785ed601076b83d42,203,129854,203,129854,128719.652,0.002,zack-XPS-15-9560,1503.24,0.5694586656067716,1576694522,8675,211.809,376,63.35583305358887,-650.1000000000046,191.65,573.8999999999971,318.4,0.15993309020996094,0.8892791625485387,200,129854,10.142.78.137,0,False
2019-12-18_10-42-02,0.308571882195876,63.51415395736694,130054,2.319,-157.4990000000015,39256a2dc336482785ed601076b83d42,204,130054,204,130054,121798.349,0.002,zack-XPS-15-9560,1412.864,0.5694586656067716,1576694522,8675,199.948,376,63.51415395736694,-650.1000000000046,191.65,573.8999999999971,282.5,0.15832090377807617,0.8892791625485387,200,130054,10.142.78.137,0,False
2019-12-18_10-42-03,0.308571882195876,63.67160153388977,130254,2.181,-157.4990000000015,39256a2dc336482785ed601076b83d42,205,130254,205,130254,115792.543,0.002,zack-XPS-15-9560,1331.876,0.5694586656067716,1576694523,8675,189.582,376,63.67160153388977,-650.1000000000046,191.65,573.8999999999971,252.5,0.15744757652282715,0.8892791625485387,200,130254,10.142.78.137,0,False
2019-12-18_10-42-03,0.308571882195876,63.82828974723816,130454,1.927,-157.4990000000015,39256a2dc336482785ed601076b83d42,206,130454,206,130454,116727.586,0.002,zack-XPS-15-9560,1365.546,0.5694586656067716,1576694523,8675,164.696,376,63.82828974723816,-650.1000000000046,191.65,573.8999999999971,224.9,0.15668821334838867,0.8892791625485387,200,130454,10.142.78.137,0,False
2019-12-18_10-42-03,0.308571882195876,63.9885311126709,130654,1.857,-157.4990000000015,39256a2dc336482785ed601076b83d42,207,130654,207,130654,110355.161,0.002,zack-XPS-15-9560,1295.92,0.5694586656067716,1576694523,8675,158.112,376,63.9885311126709,-650.1000000000046,191.65,573.8999999999971,204.9,0.16024136543273926,0.8892791625485387,200,130654,10.142.78.137,0,False
2019-12-18_10-42-03,0.308571882195876,64.1506814956665,130854,1.836,-157.4990000000015,39256a2dc336482785ed601076b83d42,208,130854,208,130854,108938.717,0.002,zack-XPS-15-9560,1277.462,0.5694586656067716,1576694523,8675,156.56,376,64.1506814956665,-650.1000000000046,191.65,573.8999999999971,200.0,0.16215038299560547,0.8892791625485387,200,130854,10.142.78.137,0,False
2019-12-18_10-42-03,0.30786046953079027,64.34774017333984,131154,1.94,-154.466000000002,39256a2dc336482785ed601076b83d42,209,131154,209,131154,108260.059,0.002,zack-XPS-15-9560,1309.658,0.5692096086496776,1576694523,8675,160.347,377,64.34774017333984,-650.1000000000046,218.0,573.8999999999971,210.0,0.19705867767333984,0.8870003246063782,300,131154,10.142.78.137,1,False
2019-12-18_10-42-04,0.30786046953079027,64.64868664741516,131788,2.206,-154.466000000002,39256a2dc336482785ed601076b83d42,210,131788,210,131788,114878.903,0.002,zack-XPS-15-9560,1453.208,0.5692096086496776,1576694524,8675,174.373,377,64.64868664741516,-650.1000000000046,218.0,573.8999999999971,253.4,0.3009464740753174,0.8870003246063782,634,131788,10.142.78.137,0,False
2019-12-18_10-42-04,0.30786046953079027,64.86657214164734,132175,2.307,-154.466000000002,39256a2dc336482785ed601076b83d42,211,132175,211,132175,117931.481,0.002,zack-XPS-15-9560,1511.134,0.5692096086496776,1576694524,8675,180.063,377,64.86657214164734,-650.1000000000046,218.0,573.8999999999971,272.1,0.21788549423217773,0.8870003246063782,387,132175,10.142.78.137,0,False
2019-12-18_10-42-04,0.30714154373650215,65.16823554039001,132791,2.515,-145.20300000000196,39256a2dc336482785ed601076b83d42,212,132791,212,132791,124708.847,0.002,zack-XPS-15-9560,1615.766,0.5689595982927959,1576694524,8675,194.149,378,65.16823554039001,-650.1000000000046,221.85,573.8999999999971,313.7,0.3016633987426758,0.8846965711146756,616,132791,10.142.78.137,1,False
2019-12-18_10-42-04,0.30642235161350667,65.48709487915039,133485,2.746,-143.63200000000197,39256a2dc336482785ed601076b83d42,213,133485,213,133485,132236.26,0.002,zack-XPS-15-9560,1730.608,0.5687094020815185,1576694524,8675,209.811,379,65.48709487915039,-650.1000000000046,223.08,573.8999999999971,363.1,0.318859338760376,0.8823959885004723,694,133485,10.142.78.137,1,False
2019-12-18_10-42-05,0.3064223516135067,65.67867541313171,133769,2.809,-143.63200000000194,39256a2dc336482785ed601076b83d42,214,133769,214,133769,132248.98,0.002,zack-XPS-15-9560,1743.583,0.5687094020815185,1576694525,8675,213.067,379,65.67867541313171,-650.1000000000046,223.08,573.8999999999971,371.5,0.19158053398132324,0.8823959885004723,284,133769,10.142.78.137,0,False
2019-12-18_10-42-05,0.3064223516135067,65.83639430999756,133969,2.823,-143.63200000000194,39256a2dc336482785ed601076b83d42,215,133969,215,133969,131620.048,0.002,zack-XPS-15-9560,1743.475,0.5687094020815185,1576694525,8675,213.08,379,65.83639430999756,-650.1000000000046,223.08,573.8999999999971,371.5,0.15771889686584473,0.8823959885004723,200,133969,10.142.78.137,0,False
2019-12-18_10-42-05,0.3064223516135067,65.99475336074829,134169,2.822,-143.63200000000194,39256a2dc336482785ed601076b83d42,216,134169,216,134169,131628.943,0.002,zack-XPS-15-9560,1742.157,0.5687094020815185,1576694525,8675,213.241,379,65.99475336074829,-650.1000000000046,223.08,573.8999999999971,371.5,0.15835905075073242,0.8823959885004723,200,134169,10.142.78.137,0,False
2019-12-18_10-42-05,0.30567985670739434,66.24330997467041,134642,2.931,-142.68500000000188,39256a2dc336482785ed601076b83d42,217,134642,217,134642,136080.544,0.001,zack-XPS-15-9560,1796.72,0.5684511492033241,1576694525,8675,221.96,380,66.24330997467041,-650.1000000000046,230.54,573.8999999999971,398.8,0.24855661392211914,0.880019401879062,473,134642,10.142.78.137,1,False
2019-12-18_10-42-05,0.30567985670739434,66.46168661117554,135042,3.061,-142.68500000000188,39256a2dc336482785ed601076b83d42,218,135042,218,135042,136822.984,0.001,zack-XPS-15-9560,1841.283,0.5684511492033242,1576694525,8675,227.45,380,66.46168661117554,-650.1000000000046,230.54,573.8999999999971,418.8,0.21837663650512695,0.8800194018790621,400,135042,10.142.78.137,0,False
2019-12-18_10-42-06,0.30567985670739434,66.67867684364319,135442,3.054,-142.68500000000188,39256a2dc336482785ed601076b83d42,219,135442,219,135442,140387.442,0.002,zack-XPS-15-9560,1868.824,0.5684511492033242,1576694526,8675,229.449,380,66.67867684364319,-650.1000000000046,230.54,573.8999999999971,428.8,0.21699023246765137,0.8800194018790621,400,135442,10.142.78.137,0,False
2019-12-18_10-42-06,0.30567985670739434,66.89478421211243,135842,2.906,-142.68500000000188,39256a2dc336482785ed601076b83d42,220,135842,220,135842,139492.427,0.002,zack-XPS-15-9560,1833.413,0.5684511492033242,1576694526,8675,221.118,380,66.89478421211243,-650.1000000000046,230.54,573.8999999999971,405.4,0.21610736846923828,0.8800194018790621,400,135842,10.142.78.137,0,False
2019-12-18_10-42-06,0.30567985670739434,67.11676025390625,136242,2.887,-142.68500000000188,39256a2dc336482785ed601076b83d42,221,136242,221,136242,140863.056,0.002,zack-XPS-15-9560,1835.735,0.5684511492033242,1576694526,8675,221.546,380,67.11676025390625,-650.1000000000046,230.54,573.8999999999971,406.7,0.22197604179382324,0.8800194018790621,400,136242,10.142.78.137,0,False
2019-12-18_10-42-06,0.30567985670739434,67.33713698387146,136642,2.762,-142.68500000000188,39256a2dc336482785ed601076b83d42,222,136642,222,136642,139443.209,0.002,zack-XPS-15-9560,1803.315,0.5684511492033242,1576694526,8675,213.551,380,67.33713698387146,-650.1000000000046,230.54,573.8999999999971,385.1,0.22037672996520996,0.8800194018790621,400,136642,10.142.78.137,0,False
2019-12-18_10-42-06,0.30567985670739434,67.56433963775635,137042,2.64,-142.68500000000188,39256a2dc336482785ed601076b83d42,223,137042,223,137042,134751.43,0.002,zack-XPS-15-9560,1739.367,0.5684511492033242,1576694526,8675,204.5,380,67.56433963775635,-650.1000000000046,230.54,573.8999999999971,355.7,0.2272026538848877,0.8800194018790621,400,137042,10.142.78.137,0,False
2019-12-18_10-42-07,0.30567985670739434,67.79509949684143,137442,2.657,-142.68500000000188,39256a2dc336482785ed601076b83d42,224,137442,224,137442,138215.866,0.002,zack-XPS-15-9560,1762.415,0.5684511492033242,1576694527,8675,208.407,380,67.79509949684143,-650.1000000000046,230.54,573.8999999999971,367.3,0.230759859085083,0.8800194018790621,400,137442,10.142.78.137,0,False
2019-12-18_10-42-07,0.30567985670739434,67.98879623413086,137734,2.7,-142.68500000000188,39256a2dc336482785ed601076b83d42,225,137734,225,137734,139450.858,0.002,zack-XPS-15-9560,1776.26,0.5684511492033242,1576694527,8675,211.962,380,67.98879623413086,-650.1000000000046,230.54,573.8999999999971,376.5,0.1936967372894287,0.8800194018790621,292,137734,10.142.78.137,0,False
