info/grad_time_ms,timesteps_since_restore,timesteps_total,info/num_steps_sampled,time_this_iter_s,pid,info/opt_samples,info/opt_peak_throughput,info/num_steps_trained,info/sample_time_ms,timestamp,episode_reward_mean,sampler_perf/mean_env_wait_ms,episode_reward_min,timesteps_this_iter,sampler_perf/mean_processing_ms,iterations_since_restore,date,episode_reward_max,sampler_perf/mean_inference_ms,done,time_since_restore,episodes_this_iter,time_total_s,info/update_time_ms,info/sample_peak_throughput,node_ip,hostname,training_iteration,experiment_id,episode_len_mean,episodes_total
4.671,31904,31904,31904,0.261873722076416,13603,795.3,170262.406,31904,263.871,1576697998,-263.48300000000006,0.46965128614061397,-640.0000000000005,776,0.3027028426855905,40,2019-12-18_11-39-58,181.9999999999991,0.575845553806507,False,10.929405212402344,3,10.929405212402344,0.001,3013.977,10.142.78.137,zack-XPS-15-9560,40,375b82b8bdcf423982d6b786b701c924,70.49,113
4.655,32709,32709,32709,0.2680079936981201,13603,791.1,169943.554,32709,263.548,1576697998,-267.605,0.4693737303847525,-640.0000000000005,805,0.3024406341161246,41,2019-12-18_11-39-58,181.9999999999991,0.5749600255375795,False,11.197413206100464,2,11.197413206100464,0.001,3001.727,10.142.78.137,zack-XPS-15-9560,41,375b82b8bdcf423982d6b786b701c924,70.5,115
4.624,33514,33514,33514,0.2696354389190674,13603,797.5,172480.054,33514,264.343,1576697998,-265.731,0.46907742917055456,-640.0000000000005,805,0.3021129003917246,42,2019-12-18_11-39-58,181.9999999999991,0.5737925851108073,False,11.467048645019531,3,11.467048645019531,0.001,3016.911,10.142.78.137,zack-XPS-15-9560,42,375b82b8bdcf423982d6b786b701c924,70.85,118
4.66,34411,34411,34411,0.29796695709228516,13603,802.8,172289.281,34411,266.987,1576697998,-263.837,0.46896380253485864,-640.0000000000005,897,0.3018913469153098,43,2019-12-18_11-39-58,181.9999999999991,0.5727595036429958,False,11.765015602111816,3,11.765015602111816,0.001,3006.892,10.142.78.137,zack-XPS-15-9560,43,375b82b8bdcf423982d6b786b701c924,70.83,121
4.667,35203,35203,35203,0.26696109771728516,13603,801.1,171658.31,35203,266.354,1576697999,-267.91,0.4686700395950477,-640.0000000000005,792,0.30158094870609836,44,2019-12-18_11-39-59,181.9999999999991,0.5717409059295189,False,12.031976699829102,3,12.031976699829102,0.001,3007.655,10.142.78.137,zack-XPS-15-9560,44,375b82b8bdcf423982d6b786b701c924,70.81,124
4.604,36036,36036,36036,0.2726447582244873,13603,800.6,173893.849,36036,266.495,1576697999,-265.937,0.46844417144655714,-640.0000000000005,833,0.30136050951446863,45,2019-12-18_11-39-59,181.9999999999991,0.571114765081823,False,12.304621458053589,2,12.304621458053589,0.001,3004.188,10.142.78.137,zack-XPS-15-9560,45,375b82b8bdcf423982d6b786b701c924,70.96,126
4.653,36833,36833,36833,0.2662477493286133,13603,806.0,173212.671,36833,266.837,1576697999,-269.95799999999997,0.4681705383740794,-640.0000000000005,797,0.30108115262268087,46,2019-12-18_11-39-59,181.9999999999991,0.570270600991924,False,12.570869207382202,3,12.570869207382202,0.001,3020.574,10.142.78.137,zack-XPS-15-9560,46,375b82b8bdcf423982d6b786b701c924,71.07,129
4.641,37710,37710,37710,0.28322458267211914,13603,813.0,175167.549,37710,266.682,1576698000,-271.965,0.4680206228216136,-640.0000000000005,877,0.3008650935983226,47,2019-12-18_11-40-00,181.9999999999991,0.5694907137752939,False,12.854093790054321,3,12.854093790054321,0.001,3048.572,10.142.78.137,zack-XPS-15-9560,47,375b82b8bdcf423982d6b786b701c924,71.02,132
4.701,38555,38555,38555,0.27142858505249023,13603,825.5,175609.157,38555,267.245,1576698000,-272.0109999999999,0.4679666427273983,-640.0000000000005,845,0.30069733995013576,48,2019-12-18_11-40-00,181.9999999999991,0.5687853591686968,False,13.125522375106812,3,13.125522375106812,0.001,3088.924,10.142.78.137,zack-XPS-15-9560,48,375b82b8bdcf423982d6b786b701c924,70.88,135
4.728,39436,39436,39436,0.28271484375,13603,830.8,175717.076,39436,268.724,1576698000,-272.09599999999995,0.46795305579844565,-640.0000000000005,881,0.3005648195098825,49,2019-12-18_11-40-00,181.9999999999991,0.568186002796201,False,13.408237218856812,3,13.408237218856812,0.001,3091.644,10.142.78.137,zack-XPS-15-9560,49,375b82b8bdcf423982d6b786b701c924,70.91,138
